incident_id,call_timestamp,incident_type,severity_level,hazard_type,station,vehicle_id,vehicle_type,latitude,longitude,dispatch_timestamp,arrival_timestamp,cleared_timestamp,distance_km,response_minutes,vehicle_status,is_first_arrival
INC-00508,2025-09-27 17:20:34,Confined Space,3,Confined Space,Station 07,R-02,Rescue,31.550053,74.313486,2025-09-27 17:23:39.898821916,2025-09-27 17:30:19.635724786,2025-09-27 19:03:20.891791240,4.74,6.66,Available,False
INC-00476,2025-09-27 22:32:31,Medical Emergency,2,Medical,Station 07,R-01,Rescue,31.532288,74.283894,2025-09-27 22:34:53.551124458,2025-09-27 22:52:53.551124458,2025-09-27 23:58:30.473415160,16.89,18.0,Available,True
INC-00003,2025-09-27 23:57:30,Medical Emergency,2,Medical,Station 21,R-04,Rescue,31.508986,74.394845,2025-09-27 23:59:12.147719460,2025-09-28 00:07:49.714249602,2025-09-28 01:49:54.788060280,7.8,8.63,Available,True
INC-00910,2025-09-27 23:58:06,Vehicle Accident,3,Road Traffic,Station 21,E-07,Engine,31.571135,74.40546,2025-09-28 00:00:29.860088982,2025-09-28 00:06:30.221028276,2025-09-28 01:45:48.168397272,2.3,6.01,Available,True
INC-00365,2025-09-28 02:50:16,Vehicle Accident,5,Road Traffic,Station 12,R-03,Rescue,31.488878,74.382884,2025-09-28 02:51:48.424986220,2025-09-28 02:56:27.683866822,2025-09-28 04:26:01.638445222,2.2,4.65,Available,True
INC-00056,2025-09-29 01:02:09,Vehicle Accident,4,Road Traffic,Station 07,E-08,Engine,31.525774,74.314317,2025-09-29 01:05:00.438662070,2025-09-29 01:09:45.732011340,2025-09-29 03:40:12.724916472,3.07,4.75,Available,False
INC-00933,2025-09-29 05:07:19,Structure Fire,4,Fire,Station 12,L-01,Ladder,31.523937,74.409383,2025-09-29 05:10:15.818190352,2025-09-29 05:22:22.188516568,2025-09-29 07:27:45.325570060,12.52,12.11,Available,True
INC-00609,2025-09-29 07:45:04,Hazmat,3,Chemical,Station 03,H-01,Hazmat Unit,31.508177,74.391341,2025-09-29 07:47:18.492634108,2025-09-29 07:51:58.953967834,2025-09-29 09:19:37.980738094,5.32,4.67,Available,True
INC-00366,2025-09-29 09:31:14,Medical Emergency,3,Medical,Station 21,R-02,Rescue,31.563836,74.378257,2025-09-29 09:34:02.076438500,2025-09-29 09:39:01.774592372,2025-09-29 11:42:22.787862392,3.53,4.99,Available,True
INC-00226,2025-09-29 17:33:15,Medical Emergency,4,Medical,Station 03,R-01,Rescue,31.517842,74.391318,2025-09-29 17:35:38.558361834,2025-09-29 17:43:23.393672010,2025-09-29 19:46:50.616816498,4.65,7.75,Dispatched,True
INC-00208,2025-09-29 19:23:07,Structure Fire,4,Fire,Station 07,E-01,Engine,31.542966,74.297881,2025-09-29 19:24:50.448595630,2025-09-29 19:36:01.768596478,2025-09-29 21:17:51.679246846,9.01,11.19,Available,False
INC-00116,2025-09-30 00:03:07,Structure Fire,5,Fire,Station 12,R-03,Rescue,31.505441,74.387025,2025-09-30 00:04:36.112415512,2025-09-30 00:15:17.476433590,2025-09-30 02:28:05.409550642,10.73,10.69,Dispatched,True
INC-00413,2025-09-30 02:01:42,Structure Fire,3,Fire,Station 03,R-01,Rescue,31.55481,74.361313,2025-09-30 02:04:27.608126214,2025-09-30 02:10:50.671819524,2025-09-30 03:38:47.222469738,2.54,6.38,Available,True
INC-00801,2025-10-01 07:37:29,Medical Emergency,3,Medical,Station 21,R-03,Rescue,31.551399,74.393247,2025-10-01 07:40:22.472613224,2025-10-01 07:45:22.621981442,2025-10-01 09:34:06.324579662,3.29,5.0,Available,True
INC-00477,2025-10-01 09:00:01,Medical Emergency,3,Medical,Station 03,E-01,Engine,31.511271,74.361624,2025-10-01 09:04:03.858916354,2025-10-01 09:14:06.045886072,2025-10-01 10:45:33.341671552,7.8,10.04,Available,True
INC-00228,2025-10-01 13:53:42,Structure Fire,4,Fire,Station 03,L-01,Ladder,31.529367,74.386878,2025-10-01 13:57:09.882141786,2025-10-01 14:04:09.288155796,2025-10-01 15:47:09.826759974,5.39,6.99,Available,True
INC-00829,2025-10-02 02:04:12,Confined Space,3,Confined Space,Station 07,E-05,Engine,31.510164,74.330172,2025-10-02 02:06:35.040133740,2025-10-02 02:13:30.061244322,2025-10-02 04:08:21.974851998,8.79,6.92,Available,False
INC-00236,2025-10-02 03:22:27,Medical Emergency,5,Medical,Station 21,R-02,Rescue,31.59998,74.373032,2025-10-02 03:25:37.301160900,2025-10-02 03:32:24.051699588,2025-10-02 06:05:08.783127540,3.25,6.78,Available,True
INC-00401,2025-10-02 08:47:36,Medical Emergency,4,Medical,Station 07,E-08,Engine,31.543137,74.314296,2025-10-02 08:50:44.811560370,2025-10-02 09:03:58.643394510,2025-10-02 11:01:24.360080160,10.58,13.23,Available,False
INC-00131,2025-10-02 12:08:55,Hazmat,4,Chemical,Station 03,R-03,Rescue,31.53318,74.374696,2025-10-02 12:10:44.142567556,2025-10-02 12:16:22.872643354,2025-10-02 14:42:34.559270152,3.56,5.65,Available,True
INC-00936,2025-10-02 22:52:33,Hazmat,5,Chemical,Station 12,E-05,Engine,31.514816,74.339416,2025-10-02 22:56:55.051621476,2025-10-02 23:12:46.967688876,2025-10-03 01:20:51.344060484,16.25,15.87,Available,True
INC-00458,2025-10-02 23:04:27,Confined Space,3,Confined Space,Station 07,E-05,Engine,31.576278,74.332402,2025-10-02 23:07:06.456587856,2025-10-02 23:13:58.758207456,2025-10-03 00:56:30.674648142,3.0,6.87,Dispatched,True
INC-00752,2025-10-03 02:01:58,Confined Space,3,Confined Space,Station 07,R-01,Rescue,31.517405,74.347441,2025-10-03 02:03:49.989893584,2025-10-03 02:12:24.120299188,2025-10-03 03:56:00.805069306,5.25,8.57,Available,True
INC-00617,2025-10-03 06:34:30,Hazmat,4,Chemical,Station 12,E-05,Engine,31.496837,74.42314,2025-10-03 06:36:15.673518372,2025-10-03 06:43:17.752889892,2025-10-03 08:25:09.882555444,2.39,7.03,Dispatched,True
INC-00570,2025-10-03 10:10:47,Water Rescue,3,Water,Station 07,R-02,Rescue,31.565491,74.345629,2025-10-03 10:13:20.175292034,2025-10-03 10:24:35.660519990,2025-10-03 12:25:53.027556650,7.66,11.26,Available,True
INC-00619,2025-10-03 13:38:19,Medical Emergency,2,Medical,Station 12,R-02,Rescue,31.495097,74.346445,2025-10-03 13:39:15.703590958,2025-10-03 13:51:09.833258596,2025-10-03 14:50:21.796599742,9.72,11.9,Available,True
INC-01102,2025-10-03 22:23:46,Confined Space,5,Confined Space,Station 03,R-01,Rescue,31.511771,74.34626,2025-10-03 22:26:22.308612340,2025-10-03 22:41:28.375789732,2025-10-04 00:41:12.610799734,13.69,15.1,Available,True
INC-00200,2025-10-03 22:46:02,High-Rise Rescue,4,High-Rise,Station 03,L-01,Ladder,31.520303,74.363504,2025-10-03 22:49:54.430246334,2025-10-03 22:59:02.685153170,2025-10-04 00:28:46.317143288,9.42,9.14,Available,True
INC-00640,2025-10-03 23:42:17,Water Rescue,4,Water,Station 03,R-03,Rescue,31.505397,74.362693,2025-10-03 23:43:38.432974064,2025-10-03 23:48:05.398426208,2025-10-04 01:50:14.169351170,3.64,4.45,Available,True
INC-00271,2025-10-04 00:58:31,Medical Emergency,3,Medical,Station 03,R-01,Rescue,31.520355,74.34535,2025-10-04 01:00:31.286270632,2025-10-04 01:04:30.529473898,2025-10-04 02:42:05.136809170,2.71,3.99,Available,True
INC-00730,2025-10-04 14:45:29,Medical Emergency,1,Medical,Station 07,R-02,Rescue,31.537419,74.325058,2025-10-04 14:46:48.755262878,2025-10-04 14:52:22.306189532,2025-10-04 16:41:16.498995998,4.05,5.56,Available,True
INC-00992,2025-10-04 23:29:44,Structure Fire,5,Fire,Station 12,R-04,Rescue,31.489624,74.393383,2025-10-04 23:30:58.475468966,2025-10-04 23:39:02.749816388,2025-10-05 01:14:39.042404954,4.59,8.07,Available,True
INC-00921,2025-10-05 06:06:01,High-Rise Rescue,5,High-Rise,Station 12,L-02,Ladder,31.495239,74.391444,2025-10-05 06:08:30.345914332,2025-10-05 06:17:45.592879503,2025-10-05 08:39:54.753407775,7.63,9.25,Dispatched,True
INC-00012,2025-10-05 13:30:28,Structure Fire,4,Fire,Station 03,R-02,Rescue,31.504329,74.353659,2025-10-05 13:33:26.924312236,2025-10-05 13:40:41.405105758,2025-10-05 15:52:55.052904550,2.34,7.24,Available,True
INC-01073,2025-10-06 06:36:16,Water Rescue,5,Water,Station 21,W-01,Water Rescue Unit,31.562917,74.38647,2025-10-06 06:40:06.228870736,2025-10-06 06:45:16.023338776,2025-10-06 08:54:25.518393808,3.19,5.16,Available,True
INC-00351,2025-10-06 16:01:51,High-Rise Rescue,4,High-Rise,Station 21,E-08,Engine,31.60026,74.347607,2025-10-06 16:03:39.681413646,2025-10-06 16:12:31.865754936,2025-10-06 18:26:00.377292666,4.32,8.87,Available,True
INC-00735,2025-10-06 23:27:30,Hazmat,4,Chemical,Station 07,R-02,Rescue,31.562335,74.353352,2025-10-06 23:31:34.839791262,2025-10-06 23:35:59.224081908,2025-10-07 01:05:52.089076452,3.2,4.41,Available,True
INC-00929,2025-10-07 05:49:45,Medical Emergency,3,Medical,Station 03,R-02,Rescue,31.524999,74.339003,2025-10-07 05:51:40.563427518,2025-10-07 05:59:35.760108768,2025-10-07 07:34:14.166599652,6.23,7.92,Available,True
INC-01101,2025-10-07 15:44:10,Medical Emergency,2,Medical,Station 21,E-05,Engine,31.535623,74.408909,2025-10-07 15:47:16.924631974,2025-10-07 15:52:01.526462998,2025-10-07 16:55:15.626144062,2.14,4.74,Available,True
INC-00487,2025-10-07 23:30:39,Water Rescue,5,Water,Station 07,R-01,Rescue,31.543547,74.338707,2025-10-07 23:31:25.835914128,2025-10-07 23:41:58.496919702,2025-10-08 01:29:37.432412202,8.27,10.54,Available,True
INC-00272,2025-10-08 05:08:32,Water Rescue,4,Water,Station 12,W-01,Water Rescue Unit,31.510091,74.385091,2025-10-08 05:11:53.015422688,2025-10-08 05:21:37.790618000,2025-10-08 07:34:04.445223326,8.06,9.75,Available,True
INC-00939,2025-10-08 14:31:04,Medical Emergency,4,Medical,Station 21,E-07,Engine,31.5758,74.380414,2025-10-08 14:32:00.821249938,2025-10-08 14:39:28.706696902,2025-10-08 16:44:58.569060976,7.07,7.46,Available,True
INC-00139,2025-10-08 15:09:20,Water Rescue,3,Water,Station 21,W-02,Water Rescue Unit,31.563054,74.393881,2025-10-08 15:11:49.905018260,2025-10-08 15:21:20.584454642,2025-10-08 16:58:00.877574606,8.0,9.51,Available,True
INC-00318,2025-10-08 16:25:31,Vehicle Accident,3,Road Traffic,Station 12,R-02,Rescue,31.510513,74.360836,2025-10-08 16:27:47.836366576,2025-10-08 16:34:45.177056962,2025-10-08 17:51:52.521982588,3.23,6.96,Available,True
INC-00820,2025-10-09 04:37:32,Medical Emergency,3,Medical,Station 07,R-01,Rescue,31.526967,74.344343,2025-10-09 04:41:22.674623828,2025-10-09 04:47:43.349382914,2025-10-09 06:38:41.407636010,3.55,6.34,Available,False
INC-00180,2025-10-09 15:49:34,Medical Emergency,2,Medical,Station 07,R-02,Rescue,31.537588,74.362186,2025-10-09 15:51:15.945446500,2025-10-09 15:58:05.751794596,2025-10-09 16:26:06.428017024,6.8,6.83,Available,True
INC-00489,2025-10-10 07:08:05,Structure Fire,5,Fire,Station 12,R-04,Rescue,31.499633,74.380037,2025-10-10 07:11:32.222544692,2025-10-10 07:22:45.429994796,2025-10-10 09:19:14.659077962,10.86,11.22,Dispatched,False
INC-00319,2025-10-10 19:40:42,Structure Fire,3,Fire,Station 07,R-02,Rescue,31.522502,74.335985,2025-10-10 19:44:00.519628830,2025-10-10 19:53:09.408784350,2025-10-10 21:24:49.696767588,5.1,9.15,Available,True
INC-00559,2025-10-11 11:54:44,Hazmat,4,Chemical,Station 07,H-01,Hazmat Unit,31.511237,74.330589,2025-10-11 11:57:07.038301310,2025-10-11 12:04:03.470237684,2025-10-11 13:30:27.788863892,5.61,6.94,Available,True
INC-00463,2025-10-12 05:01:40,Vehicle Accident,3,Road Traffic,Station 07,R-02,Rescue,31.546652,74.345715,2025-10-12 05:04:17.053310302,2025-10-12 05:16:32.949533464,2025-10-12 07:16:28.336931734,11.8,12.26,Available,True
INC-00507,2025-10-12 06:15:53,High-Rise Rescue,4,High-Rise,Station 03,L-01,Ladder,31.502808,74.382043,2025-10-12 06:19:32.387055014,2025-10-12 06:26:27.830750180,2025-10-12 08:07:33.450272762,8.01,6.92,Dispatched,True
INC-01069,2025-10-12 09:39:10,Water Rescue,3,Water,Station 07,W-01,Water Rescue Unit,31.520317,74.339275,2025-10-12 09:42:02.502607528,2025-10-12 09:51:05.789029942,2025-10-12 11:33:02.738989438,7.12,9.05,Dispatched,True
INC-00110,2025-10-12 13:02:09,Medical Emergency,4,Medical,Station 12,R-03,Rescue,31.492121,74.376771,2025-10-12 13:04:48.482910630,2025-10-12 13:14:46.215522834,2025-10-12 15:57:41.085044214,9.4,9.96,Available,False
INC-00432,2025-10-13 18:35:13,Medical Emergency,2,Medical,Station 12,E-04,Engine,31.481104,74.392484,2025-10-13 18:38:39.721771132,2025-10-13 18:46:20.290672894,2025-10-13 20:06:40.630806418,4.32,7.68,Available,True
INC-00785,2025-10-14 15:52:36,Structure Fire,5,Fire,Station 03,L-02,Ladder,31.539043,74.349237,2025-10-14 15:55:50.070360726,2025-10-14 16:02:52.656432522,2025-10-14 17:50:15.252361770,6.4,7.04,Available,True
INC-01100,2025-10-14 20:37:03,Medical Emergency,1,Medical,Station 12,E-02,Engine,31.474873,74.381095,2025-10-14 20:39:44.275416792,2025-10-14 20:52:54.825007968,2025-10-14 21:42:47.034880548,7.7,13.18,Available,True
INC-00502,2025-10-15 14:57:57,Hazmat,5,Chemical,Station 12,R-03,Rescue,31.471688,74.402518,2025-10-15 15:00:11.217918270,2025-10-15 15:05:57.412840080,2025-10-15 17:53:40.001588418,2.95,5.77,Available,True
INC-00486,2025-10-16 00:10:25,Structure Fire,5,Fire,Station 12,R-02,Rescue,31.475376,74.386916,2025-10-16 00:13:30.732810400,2025-10-16 00:21:44.637961348,2025-10-16 02:55:06.739926832,4.96,8.23,Available,True
INC-00417,2025-10-16 17:55:44,Medical Emergency,4,Medical,Station 03,R-03,Rescue,31.506464,74.342331,2025-10-16 17:57:38.311152566,2025-10-16 18:08:24.242719268,2025-10-16 20:51:51.805570172,7.83,10.77,Available,True
INC-00049,2025-10-17 13:58:16,High-Rise Rescue,4,High-Rise,Station 12,E-07,Engine,31.490693,74.38037,2025-10-17 14:00:19.487426296,2025-10-17 14:07:12.611303416,2025-10-17 16:16:17.101954504,3.02,6.89,Dispatched,True
INC-00551,2025-10-17 22:21:30,Vehicle Accident,4,Road Traffic,Station 21,R-04,Rescue,31.567402,74.401497,2025-10-17 22:25:35.361445176,2025-10-17 22:35:26.582356518,2025-10-18 00:44:14.141909082,7.6,9.85,Available,True
INC-00995,2025-10-19 06:37:08,Confined Space,3,Confined Space,Station 07,E-07,Engine,31.548279,74.329208,2025-10-19 06:39:03.330044570,2025-10-19 06:48:17.174346554,2025-10-19 08:35:47.165154608,6.5,9.23,Available,False
INC-00628,2025-10-19 09:07:39,Structure Fire,4,Fire,Station 12,E-08,Engine,31.513784,74.347444,2025-10-19 09:10:07.577632818,2025-10-19 09:15:27.575102268,2025-10-19 11:50:20.320290492,2.51,5.33,Available,False
INC-00108,2025-10-19 12:57:51,Medical Emergency,1,Medical,Station 07,R-01,Rescue,31.561925,74.349861,2025-10-19 12:59:28.203206334,2025-10-19 13:04:45.543739140,2025-10-19 14:00:06.597236736,2.99,5.29,Available,True
INC-00977,2025-10-19 14:12:16,Water Rescue,4,Water,Station 12,R-01,Rescue,31.493428,74.331738,2025-10-19 14:15:04.785287536,2025-10-19 14:22:17.422670596,2025-10-19 16:22:55.614215692,3.11,7.21,Available,False
INC-00908,2025-10-19 21:05:52,Structure Fire,3,Fire,Station 07,R-04,Rescue,31.52783,74.288483,2025-10-19 21:10:00.000561346,2025-10-19 21:18:02.490823456,2025-10-19 23:11:48.144258724,7.1,8.04,Available,True
INC-00956,2025-10-20 16:30:26,Water Rescue,4,Water,Station 07,W-02,Water Rescue Unit,31.525235,74.306152,2025-10-20 16:33:14.543364374,2025-10-20 16:43:51.837557636,2025-10-20 18:40:13.578085124,9.78,10.62,Dispatched,True
INC-00462,2025-10-20 18:59:57,Structure Fire,4,Fire,Station 07,E-06,Engine,31.515377,74.324985,2025-10-20 19:03:15.568384482,2025-10-20 19:15:24.690956304,2025-10-20 21:00:46.924606344,7.14,12.15,Available,True
INC-00984,2025-10-20 20:04:14,Medical Emergency,2,Medical,Station 03,E-06,Engine,31.498172,74.353438,2025-10-20 20:07:42.660240830,2025-10-20 20:18:13.394860946,2025-10-20 21:36:20.414150522,6.36,10.51,Available,True
INC-01009,2025-10-21 03:51:37,Structure Fire,4,Fire,Station 03,E-02,Engine,31.549753,74.383592,2025-10-21 03:53:17.674675252,2025-10-21 03:59:20.472636508,2025-10-21 05:50:11.764794424,3.0,6.05,Available,True
INC-01076,2025-10-22 04:11:39,Water Rescue,3,Water,Station 12,R-01,Rescue,31.50718,74.360414,2025-10-22 04:13:39.708960294,2025-10-22 04:24:17.096607624,2025-10-22 05:55:30.525398526,8.49,10.62,Available,True
INC-00556,2025-10-22 04:21:15,Vehicle Accident,5,Road Traffic,Station 12,E-08,Engine,31.500422,74.365668,2025-10-22 04:23:18.431857878,2025-10-22 04:30:53.087565918,2025-10-22 06:19:57.387143028,5.6,7.58,Dispatched,False
INC-00626,2025-10-23 09:17:16,Structure Fire,5,Fire,Station 07,L-02,Ladder,31.51586,74.285785,2025-10-23 09:20:30.794821042,2025-10-23 09:30:25.575032788,2025-10-23 11:22:27.602087769,7.13,9.91,Available,False
INC-00504,2025-10-23 12:37:58,Medical Emergency,2,Medical,Station 07,R-03,Rescue,31.541526,74.351643,2025-10-23 12:40:55.526400652,2025-10-23 12:47:16.483978132,2025-10-23 13:31:44.603892928,6.41,6.35,Available,True
INC-00341,2025-10-23 14:35:29,High-Rise Rescue,4,High-Rise,Station 07,E-06,Engine,31.569728,74.32215,2025-10-23 14:38:56.030976482,2025-10-23 14:44:32.512502960,2025-10-23 16:39:50.401910534,4.29,5.61,Dispatched,False
INC-00379,2025-10-23 15:38:24,Medical Emergency,3,Medical,Station 12,E-05,Engine,31.451407,74.388217,2025-10-23 15:39:48.051503460,2025-10-23 15:45:34.306762776,2025-10-23 17:57:23.687087064,7.13,5.77,Dispatched,True
INC-00843,2025-10-23 20:06:04,Vehicle Accident,4,Road Traffic,Station 03,E-02,Engine,31.545344,74.390829,2025-10-23 20:09:45.962331910,2025-10-23 20:21:00.056783992,2025-10-23 21:56:20.948294794,10.0,11.23,Available,True
INC-00779,2025-10-24 04:42:27,Water Rescue,4,Water,Station 03,R-01,Rescue,31.521364,74.362533,2025-10-24 04:44:44.764819854,2025-10-24 04:53:33.988179534,2025-10-24 06:56:47.433954468,8.5,8.82,Available,True
INC-01030,2025-10-25 03:39:37,Medical Emergency,4,Medical,Station 07,R-01,Rescue,31.542889,74.361835,2025-10-25 03:41:21.880548532,2025-10-25 03:48:39.416164840,2025-10-25 05:26:25.349431372,5.08,7.29,Available,True
INC-00827,2025-10-25 06:12:17,Medical Emergency,3,Medical,Station 03,E-02,Engine,31.519097,74.345709,2025-10-25 06:14:47.631348632,2025-10-25 06:22:48.726225506,2025-10-25 07:20:21.523485127,5.11,8.02,Available,False
INC-00818,2025-10-25 08:34:14,Structure Fire,5,Fire,Station 12,L-01,Ladder,31.490164,74.379727,2025-10-25 08:38:07.438785434,2025-10-25 08:47:12.124779104,2025-10-25 11:15:24.256629944,5.43,9.08,Available,False
INC-00051,2025-10-25 09:13:22,Vehicle Accident,3,Road Traffic,Station 12,R-02,Rescue,31.475182,74.381487,2025-10-25 09:16:33.488609836,2025-10-25 09:27:50.812213756,2025-10-25 11:21:36.942506854,10.31,11.29,Available,True
INC-00614,2025-10-25 12:51:16,Structure Fire,4,Fire,Station 21,R-04,Rescue,31.555333,74.360666,2025-10-25 12:53:42.472189678,2025-10-25 12:59:47.687561422,2025-10-25 15:30:06.231425218,3.78,6.09,Available,False
INC-01097,2025-10-26 13:11:25,Medical Emergency,3,Medical,Station 03,R-04,Rescue,31.543106,74.35215,2025-10-26 13:14:24.714133012,2025-10-26 13:21:49.539876022,2025-10-26 15:00:34.459974862,3.59,7.41,Available,True
INC-01090,2025-10-26 19:07:03,High-Rise Rescue,4,High-Rise,Station 21,E-07,Engine,31.556087,74.411471,2025-10-26 19:10:48.936697518,2025-10-26 19:23:57.467714394,2025-10-26 21:16:25.128830940,11.99,13.14,Available,True
INC-01103,2025-10-26 22:17:18,Vehicle Accident,3,Road Traffic,Station 07,E-07,Engine,31.551367,74.348755,2025-10-26 22:21:04.962885066,2025-10-26 22:29:19.279488522,2025-10-27 00:10:38.106067620,5.19,8.24,Dispatched,True
INC-01110,2025-10-26 23:47:01,Vehicle Accident,3,Road Traffic,Station 03,R-03,Rescue,31.484208,74.352601,2025-10-26 23:50:11.433837928,2025-10-26 23:54:20.089514212,2025-10-27 01:29:36.801697461,3.1,4.14,Available,True
INC-00378,2025-10-27 00:07:38,Medical Emergency,3,Medical,Station 12,R-02,Rescue,31.493533,74.366269,2025-10-27 00:10:31.615360280,2025-10-27 00:16:44.214431804,2025-10-27 01:32:48.983918822,4.1,6.21,Available,True
INC-00290,2025-10-27 03:51:33,Vehicle Accident,2,Road Traffic,Station 12,E-06,Engine,31.46356,74.385631,2025-10-27 03:52:54.560571564,2025-10-27 04:03:19.174781550,2025-10-27 05:22:09.378419322,11.16,10.41,Available,False
INC-00733,2025-10-27 06:28:39,Structure Fire,5,Fire,Station 21,R-02,Rescue,31.557014,74.393395,2025-10-27 06:29:11.319326592,2025-10-27 06:34:12.150018954,2025-10-27 08:06:18.893838468,2.64,5.01,Available,True
INC-00823,2025-10-27 14:00:40,High-Rise Rescue,5,High-Rise,Station 03,L-01,Ladder,31.502825,74.381367,2025-10-27 14:03:54.748253692,2025-10-27 14:12:05.442429322,2025-10-27 16:44:58.911750412,4.49,8.18,Available,True
INC-00176,2025-10-29 15:47:25,Medical Emergency,3,Medical,Station 12,R-04,Rescue,31.496784,74.365187,2025-10-29 15:50:16.005294586,2025-10-29 15:56:20.614141036,2025-10-29 17:37:57.457921744,4.61,6.08,Available,True
INC-00373,2025-10-29 18:32:21,Structure Fire,5,Fire,Station 12,L-02,Ladder,31.507716,74.369853,2025-10-29 18:36:06.289666680,2025-10-29 18:47:33.013935930,2025-10-29 21:24:20.245211130,8.92,11.45,Available,True
INC-00562,2025-10-30 12:22:29,Water Rescue,3,Water,Station 21,R-04,Rescue,31.553018,74.41066,2025-10-30 12:24:36.801239132,2025-10-30 12:31:21.734853146,2025-10-30 14:50:09.282836888,7.49,6.75,Dispatched,True
INC-00547,2025-10-31 03:25:39,Vehicle Accident,4,Road Traffic,Station 07,R-03,Rescue,31.527819,74.322742,2025-10-31 03:29:34.649563944,2025-10-31 03:41:23.129202450,2025-10-31 05:31:33.746917050,12.38,11.81,Dispatched,True
INC-00149,2025-10-31 18:15:35,High-Rise Rescue,3,High-Rise,Station 21,L-03,Ladder,31.553877,74.361126,2025-10-31 18:19:40.859526380,2025-10-31 18:30:18.387363260,2025-10-31 20:11:40.368344732,8.79,10.63,Available,True
INC-00454,2025-11-01 08:49:49,Water Rescue,3,Water,Station 21,R-03,Rescue,31.557914,74.377369,2025-11-01 08:53:42.633787270,2025-11-01 09:04:43.300593208,2025-11-01 10:37:31.408634842,10.51,11.01,Available,True
INC-00578,2025-11-01 09:51:12,Vehicle Accident,3,Road Traffic,Station 03,R-04,Rescue,31.493288,74.390795,2025-11-01 09:53:13.692855144,2025-11-01 09:59:00.110083686,2025-11-01 11:47:18.380902920,2.97,5.77,Available,True
INC-00010,2025-11-01 10:04:58,Medical Emergency,4,Medical,Station 12,R-02,Rescue,31.489066,74.354091,2025-11-01 10:08:01.359017368,2025-11-01 10:16:24.300449926,2025-11-01 12:52:34.369671136,3.64,8.38,Available,True
INC-00736,2025-11-01 17:32:32,Medical Emergency,3,Medical,Station 03,R-01,Rescue,31.532756,74.358738,2025-11-01 17:34:18.401552018,2025-11-01 17:41:08.841687350,2025-11-01 19:08:56.729946770,4.04,6.84,Available,True
INC-00430,2025-11-02 03:40:10,Water Rescue,3,Water,Station 03,R-04,Rescue,31.522075,74.361313,2025-11-02 03:42:23.904898324,2025-11-02 03:48:56.410194993,2025-11-02 05:26:17.393709009,5.6,6.54,Available,False
INC-00761,2025-11-02 11:13:51,Structure Fire,5,Fire,Station 07,E-02,Engine,31.509587,74.32803,2025-11-02 11:18:46.551797784,2025-11-02 11:32:56.740992246,2025-11-02 13:54:13.463406203,14.88,14.17,Available,True
INC-01086,2025-11-02 21:54:24,Vehicle Accident,4,Road Traffic,Station 12,E-08,Engine,31.519175,74.384607,2025-11-02 21:56:22.675193118,2025-11-02 22:07:44.171083092,2025-11-02 23:31:43.355660586,9.12,11.36,Dispatched,True
INC-00971,2025-11-03 00:35:56,Medical Emergency,3,Medical,Station 07,E-01,Engine,31.534325,74.336415,2025-11-03 00:38:06.141265616,2025-11-03 00:46:34.037761136,2025-11-03 02:27:36.181354981,6.83,8.46,Available,True
INC-00522,2025-11-03 03:45:49,Medical Emergency,4,Medical,Station 12,E-08,Engine,31.499343,74.37157,2025-11-03 03:47:38.923632286,2025-11-03 03:56:20.142946258,2025-11-03 06:11:24.578036944,5.73,8.69,Available,True
INC-01118,2025-11-03 09:13:38,Medical Emergency,5,Medical,Station 03,R-01,Rescue,31.522952,74.376254,2025-11-03 09:16:54.432219014,2025-11-03 09:22:57.621619964,2025-11-03 11:18:03.402501866,4.18,6.05,Available,True
INC-00104,2025-11-03 10:52:40,Structure Fire,4,Fire,Station 12,R-03,Rescue,31.495873,74.393944,2025-11-03 10:55:27.655304182,2025-11-03 11:01:25.549813360,2025-11-03 12:47:54.377334238,3.49,5.96,Available,False
INC-01072,2025-11-04 01:25:57,Medical Emergency,3,Medical,Station 03,E-05,Engine,31.517721,74.390442,2025-11-04 01:27:10.374195966,2025-11-04 01:36:02.699333064,2025-11-04 03:30:51.687078570,6.43,8.87,Available,True
INC-00988,2025-11-04 06:43:38,Confined Space,3,Confined Space,Station 21,R-04,Rescue,31.544974,74.364334,2025-11-04 06:45:49.967292344,2025-11-04 06:51:28.833226382,2025-11-04 07:54:45.169052198,3.69,5.65,Available,True
INC-00915,2025-11-04 16:08:21,Hazmat,3,Chemical,Station 03,E-06,Engine,31.507518,74.362401,2025-11-04 16:10:51.090465755,2025-11-04 16:18:44.016847463,2025-11-04 17:22:20.647112957,5.5,7.88,Available,False
INC-00509,2025-11-05 13:10:09,Medical Emergency,3,Medical,Station 03,E-03,Engine,31.514971,74.31894,2025-11-05 13:12:51.168859878,2025-11-05 13:20:22.470834546,2025-11-05 14:41:49.244299644,6.14,7.52,Available,True
INC-00040,2025-11-05 15:26:06,Structure Fire,3,Fire,Station 07,E-04,Engine,31.514058,74.354409,2025-11-05 15:28:44.562357420,2025-11-05 15:42:15.129305868,2025-11-05 17:00:26.800053816,12.21,13.51,Available,True
INC-00354,2025-11-05 20:29:47,Vehicle Accident,3,Road Traffic,Station 07,R-03,Rescue,31.549486,74.329457,2025-11-05 20:31:52.822915976,2025-11-05 20:42:46.292339078,2025-11-05 22:19:30.088007732,6.15,10.89,Available,True
INC-01084,2025-11-06 06:54:01,Structure Fire,5,Fire,Station 21,E-07,Engine,31.577689,74.391387,2025-11-06 06:56:37.869246982,2025-11-06 07:03:15.159855340,2025-11-06 09:01:05.713455592,4.78,6.62,Dispatched,True
